Milhaud,http://digital.films.com/PortalPlaylists.aspx?aid=8601&xtid=6133
Healers of Ghana,http://digital.films.com/PortalPlaylists.aspx?aid=8601&xtid=6135
Handling variability,http://digital.films.com/PortalPlaylists.aspx?aid=8601&xtid=6138
Describing data,http://digital.films.com/PortalPlaylists.aspx?aid=8601&xtid=6139
Bivariate data,http://digital.films.com/PortalPlaylists.aspx?aid=8601&xtid=6141
Lawmaking,http://digital.films.com/PortalPlaylists.aspx?aid=8601&xtid=6185
Lawmakers,http://digital.films.com/PortalPlaylists.aspx?aid=8601&xtid=6186
Oil and energy,http://digital.films.com/PortalPlaylists.aspx?aid=8601&xtid=6196
Finance,http://digital.films.com/PortalPlaylists.aspx?aid=8601&xtid=6198
Health and pharmaceuticals,http://digital.films.com/PortalPlaylists.aspx?aid=8601&xtid=6200
Biotechnology,http://digital.films.com/PortalPlaylists.aspx?aid=8601&xtid=6201
Hinduism and Buddhism,http://digital.films.com/PortalPlaylists.aspx?aid=8601&xtid=6234
Confucianism,http://digital.films.com/PortalPlaylists.aspx?aid=8601&xtid=6235
Christianity and Judaism,http://digital.films.com/PortalPlaylists.aspx?aid=8601&xtid=6236
Islam,http://digital.films.com/PortalPlaylists.aspx?aid=8601&xtid=6237
A Personal philosophy,http://digital.films.com/PortalPlaylists.aspx?aid=8601&xtid=6238
Eating Disorders,http://digital.films.com/PortalPlaylists.aspx?aid=8601&xtid=6240
Bauhaus,http://digital.films.com/PortalPlaylists.aspx?aid=8601&xtid=6271
Aldous Huxley,http://digital.films.com/PortalPlaylists.aspx?aid=8601&xtid=6274
Dante's inferno,http://digital.films.com/PortalPlaylists.aspx?aid=8601&xtid=6276
Alternative medicine,http://digital.films.com/PortalPlaylists.aspx?aid=8601&xtid=6296
Organic cleanup,http://digital.films.com/PortalPlaylists.aspx?aid=8601&xtid=6312
Legislating morality,http://digital.films.com/PortalPlaylists.aspx?aid=8601&xtid=6387
Cyberspace,http://digital.films.com/PortalPlaylists.aspx?aid=8601&xtid=6391
Listening to the silence,http://digital.films.com/PortalPlaylists.aspx?aid=8601&xtid=6434
Making a difference.,http://digital.films.com/PortalPlaylists.aspx?aid=8601&xtid=6496
Classical and operant conditioning,http://digital.films.com/PortalPlaylists.aspx?aid=8601&xtid=6541
Further approaches to learning,http://digital.films.com/PortalPlaylists.aspx?aid=8601&xtid=6542
A Brief history of slang,http://digital.films.com/PortalPlaylists.aspx?aid=8601&xtid=6547
A Third choice,http://digital.films.com/PortalPlaylists.aspx?aid=8601&xtid=6550
Can the states do it better?,http://digital.films.com/PortalPlaylists.aspx?aid=8601&xtid=6551
Affirmative action,http://digital.films.com/PortalPlaylists.aspx?aid=8601&xtid=6552
"I am a Sufi, I am a Muslim",http://digital.films.com/PortalPlaylists.aspx?aid=8601&xtid=6553
Bass Instruments,http://digital.films.com/PortalPlaylists.aspx?aid=8601&xtid=6686
Facing racism,http://digital.films.com/PortalPlaylists.aspx?aid=8601&xtid=6740
Circle of recovery,http://digital.films.com/PortalPlaylists.aspx?aid=8601&xtid=6749
Children with cleft lip and palate,http://digital.films.com/PortalPlaylists.aspx?aid=8601&xtid=6779
Panic attacks,http://digital.films.com/PortalPlaylists.aspx?aid=8601&xtid=6788
Obsessive-compulsive disorder,http://digital.films.com/PortalPlaylists.aspx?aid=8601&xtid=6789
Eating disorders,http://digital.films.com/PortalPlaylists.aspx?aid=8601&xtid=6792
Body Dysmorphic disorder,http://digital.films.com/PortalPlaylists.aspx?aid=8601&xtid=6793
Bill T. Jones,http://digital.films.com/PortalPlaylists.aspx?aid=8601&xtid=6802
Cyber Rome,http://digital.films.com/PortalPlaylists.aspx?aid=8601&xtid=6819
Matter and change,http://digital.films.com/PortalPlaylists.aspx?aid=8601&xtid=6834
"Atoms, molecules, and chemical change",http://digital.films.com/PortalPlaylists.aspx?aid=8601&xtid=6836
Ions,http://digital.films.com/PortalPlaylists.aspx?aid=8601&xtid=6837
Laws of chemical change and heat flow,http://digital.films.com/PortalPlaylists.aspx?aid=8601&xtid=6838
"Acids, bases, and neutralization",http://digital.films.com/PortalPlaylists.aspx?aid=8601&xtid=6839
Equilibrium of forces,http://digital.films.com/PortalPlaylists.aspx?aid=8601&xtid=6843
Motion of bodies and mechanical energy,http://digital.films.com/PortalPlaylists.aspx?aid=8601&xtid=6844
Heat,http://digital.films.com/PortalPlaylists.aspx?aid=8601&xtid=6846
Optics,http://digital.films.com/PortalPlaylists.aspx?aid=8601&xtid=6848
Magnetism and static electricity,http://digital.films.com/PortalPlaylists.aspx?aid=8601&xtid=6849
Electrical energy,http://digital.films.com/PortalPlaylists.aspx?aid=8601&xtid=6850
Electric current,http://digital.films.com/PortalPlaylists.aspx?aid=8601&xtid=6851
A Gathering of men,http://digital.films.com/PortalPlaylists.aspx?aid=8601&xtid=6852
Let the doors be made of iron,http://digital.films.com/PortalPlaylists.aspx?aid=8601&xtid=6867
Crimes and punishments,http://digital.films.com/PortalPlaylists.aspx?aid=8601&xtid=6868
Brave new worlds,http://digital.films.com/PortalPlaylists.aspx?aid=8601&xtid=6870
Life Cycles,http://digital.films.com/PortalPlaylists.aspx?aid=8601&xtid=6896
Humans and bacteria,http://digital.films.com/PortalPlaylists.aspx?aid=8601&xtid=6899
